adult,budget,genres,id,imdb_id,original_language,original_title,overview,popularity,poster_path,production_companies,production_countries,release_date,revenue,runtime,spoken_languages,status,tagline,title,video,vote_average,vote_count,year,movieId,imdbId,tmdbId
FALSE,0,"[{'id': 10770, 'name': 'TV Movie'}, {'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}]",22672,tt0977680,en,Sharpshooter,An assassin working for the CIA decides to take one final job before quitting only to find out that he is the target of his CIA boss.,9.401708,/cfqcfXWveDjbbRtp11fgG4Nfaq3.jpg,[],"[{'iso_3166_1': 'US', 'name': 'United States of America'}]",10/11/2007,0,89,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Caught in the Crossfire,Sharpshooter,FALSE,4.5,11,2007,145158,977680,22672
FALSE,0,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]",14127,tt0473464,en,Cherry Crush,A High school Photographer breaks his own rules and falls in love with his teenage model,1.935535,/ygBsjbxvMZBQpqF0NTV9vawvF02.jpg,[],"[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2/16/2007,0,89,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Passion has a price.,Cherry Crush,FALSE,4.3,6,2007,90741,473464,14127
FALSE,0,"[{'id': 28, 'name': 'Action'}, {'id': 27, 'name': 'Horror'}]",105989,tt1043585,en,Zombi: La Creazione,"A woman floating on a raft in the middle of the Pacific. She was found by a rescue team and taken ashore. Once there, she tells a story of how she escaped from an island full of zombies. She was persuaded to lead a commando unit to the island to explore.",0.126624,/m5CSnXIRtRAjI6qYtvdDSmzY8Dm.jpg,"[{'name': 'Diamonds International Film', 'id': 22030}]","[{'iso_3166_1': 'IT', 'name': 'Italy'}]",5/1/2007,0,91,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,"When the dead first walked, they had no time for appetizers.",Zombies: The Beginning,FALSE,6,2,2007,145817,1043585,105989
FALSE,0,"[{'id': 27, 'name': 'Horror'}, {'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}]",1992,tt1077258,en,Planet Terror,"Two doctors find their graveyard shift inundated with townspeople ravaged by sores. Among the wounded is Cherry, a dancer whose leg was ripped from her body. As the invalids quickly become enraged aggressors, Cherry and her ex-boyfriend Wray lead a team of accidental warriors into the night.",10.370384,/7Yjzttt0VfPphSsUg8vFUO9WaEt.jpg,"[{'name': 'Dimension Films', 'id': 7405}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",4/6/2007,0,105,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Humanity's last hope... Rests on a high power machine gun.,Planet Terror,FALSE,6.5,1109,2007,54995,1077258,1992
FALSE,10000000,"[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}]",663,tt0890870,en,Saw Iv,"Jigsaw and his apprentice Amanda are dead. Now, upon the news of Detective Kerry's murder, two seasoned FBI profilers, Agent Strahm and Agent Perez, arrive in the terrified community to assist the veteran Detective Hoffman in sifting through Jigsaw's latest grisly remains and piecing together the puzzle. However, when SWAT Commander Rigg is abducted and thrust into a game, the last officer untouched by Jigsaw has but ninety minutes to overcome a series of demented traps and save an old friend...or face the deadly consequences.",12.233863,/veApHw5ARGHWf3ptKf30rOGFY9n.jpg,"[{'name': 'Lions Gate Films', 'id': 35}, {'name': 'Twisted Pictures', 'id': 2061}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",10/25/2007,139352633,93,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,You think it is over...but the games have just begun,Saw Iv,FALSE,5.9,938,2007,55577,890870,663
FALSE,0,[],75375,tt0979263,en,The Trap: What Happened To Our Dream Of Freedom,"Individual freedom is the dream of our age. It's what our leaders promise to give us, it defines how we think of ourselves and, repeatedly, we have gone to war to impose freedom around the world. But if you step back and look at what freedom actually means for us today, it's a strange and limited kind of freedom.",0.668038,/7KAGaOuVSOVweXGUkyuNH5L3CVE.jpg,"[{'name': 'British Broadcasting Corporation (BBC)', 'id': 3324}]","[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}]",3/11/2007,0,180,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Human beings will always betray you. You can only trust the numbers.,The Trap: What Happened To Our Dream Of Freedom,FALSE,8.3,11,2007,89985,979263,75375
FALSE,0,"[{'id': 18, 'name': 'Drama'}]",143966,tt1082863,en,Perfect Child,"Brilliant software entrepreneur Paul Jacobs meets PR agent Sarah Daniels at his spoiled rotten daughter Lily's tennis club. First Sara seduces Paul to hire her firm for his, then they fall in love and get married. But both Lily and Paul's business parter (and ex) Monica are secretly jealous and want Sara out. Accidents hit both his family and his firm hard, but are they accidents and if not, who is staging them? Secrets from Paul's, Sara's and some others' past complicate things further.",0.030184,/29oqo7Jq6d5Jlfdr4DPFIs1QbSE.jpg,"[{'name': 'Insight Film Studios', 'id': 2865}, {'name': 'CanWest Global Television Network', 'id': 10819}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",8/6/2007,0,96,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,"perfect , child",Perfect Child,FALSE,0,0,2007,137048,1082863,143966
FALSE,15000000,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",17202,tt0906108,en,Why Did I Get Married?,"The film is about the difficulty of maintaining a solid relationship in modern times. Eight married college friends plus one other non-friend (all of whom have achieved middle to upper class economic status) go to Colorado for their annual week-long reunion, but the mood shifts when one couple's infidelity comes to light. Secrets are revealed and each couple begins to question their own marriage",2.016044,/kL2r0Tzb25ODOIISJ6UnDJyQlcT.jpg,"[{'name': 'Lions Gate Films', 'id': 35}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",10/12/2007,55184721,113,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Because we complete each other's sentences.,Why Did I Get Married?,FALSE,6.1,33,2007,55566,906108,17202
FALSE,0,"[{'id': 35, 'name': 'Comedy'}]",13173,tt0811106,en,The Ten,"Ten stories, each inspired by one of the ten commandments.",3.902162,/wTBJReT3zKBv1H2SbMqoOjzJUuI.jpg,"[{'name': 'Ascot Elite Home Entertainment', 'id': 14576}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",8/3/2007,0,96,"[{'iso_639_1': 'es', 'name': 'Español'}, {'iso_639_1': 'en', 'name': 'English'}]",Released,"If He'd meant the commandments literally, He'd have written them in stone.",The Ten,FALSE,4.9,57,2007,55020,811106,13173
FALSE,1500000,"[{'id': 80, 'name': 'Crime'}, {'id': 28, 'name': 'Action'}]",13721,tt0871867,en,Half Past Dead 2,"Long time inmate Twitch (Kurupt) gets himself transfered to a tougher prison than the re-opened Alcatraz. He claims it's to be closer to his lady but his real motives are a bit more grandiose. There he crosses paths with Burke (Bill Goldberg) a bulky prisoner who can take care of himself. Twitch, despite being less muscular, is just as mouthy and is pretty much the same. But there is a gang war brewing between the black and hispanic inmates that explodes into a hostile takeover of the prison when the black's gang leader is shot dead and the finger points at Burke. But the sh!t really hits the fan when the real killer and leader of the hispanics, Cortez (Robert Madrid) takes Twitch's girlfriend and Burke's daughter hostage.",7.297259,/vgmzFvgmrVgLPr1xSNmrMvyAx8I.jpg,[],"[{'iso_3166_1': 'US', 'name': 'United States of America'}]",5/11/2007,0,92,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,It ain't over 'til he's done.,Half Past Dead 2,FALSE,5.6,9,2007,145160,871867,13721
FALSE,0,"[{'id': 35, 'name': 'Comedy'}]",98439,tt1128079,en,Thou Shalt Laugh 2 - The Deuce,"Hot on the heels of the hit DVD Thou Shalt Laugh comes the newest and funniest of this great new series, Thou Shalt Laugh The Deuce. Brought to you by the producers of the Blue Collar Comedy Tour and hosted by five time Emmy Award winning comedian Tim Conway, TSL the Deuce is 90 minutes of fun for the entire family!",0.003741,/i5T10RRjnlcZvPUjttA8F60tTKa.jpg,"[{'name': 'Phil Cooke Pictures', 'id': 9196}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",11/7/2007,0,90,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,"Seven of the funniest Christian Comedians on earth, and hosted by Tim Conway.",Thou Shalt Laugh 2 - The Deuce,FALSE,0,0,2007,149729,1128079,98439
FALSE,20000000,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",14753,tt0494834,en,Silk,"Based on the best-selling novel by Alessandro Baricco, this visually stunning film tells the story of a French trader who finds unexpected love far away from home.",4.193073,/cvel2RwLpVHUrM0nQDW2whzfx2L.jpg,"[{'name': 'Rhombus Media', 'id': 164}]","[{'iso_3166_1': 'CA', 'name': 'Canada'}, {'iso_3166_1': 'IT', 'name': 'Italy'}, {'iso_3166_1': 'JP', 'name': 'Japan'}, {'iso_3166_1': 'GB', 'name': 'United Kingdom'}]",9/14/2007,0,107,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'ja', 'name': '日本語'}, {'iso_639_1': 'la', 'name': 'Latin'}]",Released,"Come Back, or I Shall Die...",Silk,FALSE,5.6,56,2007,55498,494834,14753
FALSE,0,"[{'id': 18, 'name': 'Drama'}]",15669,tt0449018,en,The Final Season,"True story of Kent Stock, who in the early 90's, gives up a job and ditches his wedding plans to take over as head coach as the Norway High School baseball team. Kent must win over his players and convince them and himself that he can fill their former coach's shoes and that they can go out winners. In the summer of 1991 Norway High's baseball tradition ended on a triumphant but sombre note.",1.053739,/lvVQlc0cuN4XPVsK3MplO4FOLKp.jpg,[],[],10/12/2007,0,119,[],Released,How Do You Want To Be Remembered?,The Final Season,FALSE,5.2,14,2007,55440,449018,15669
FALSE,55000000,"[{'id': 37, 'name': 'Western'}]",5176,tt0381849,en,3:10 To Yuma,"In Arizona in the late 1800's, infamous outlaw Ben Wade and his vicious gang of thieves and murderers have plagued the Southern Railroad. When Wade is captured, Civil War veteran Dan Evans, struggling to survive on his drought-plagued ranch, volunteers to deliver him alive to the ""3:10 to Yuma"", a train that will take the killer to trial.",18.079094,/9Nwkh0eQmkymEOR0ovAALtjSIZW.jpg,"[{'name': 'Tree Line Films', 'id': 84}, {'name': 'Lionsgate', 'id': 1632}, {'name': 'Relativity Media', 'id': 7295}, {'name': 'Yuma', 'id': 10880}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",9/6/2007,70016220,122,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Time waits for one man.,3:10 To Yuma,FALSE,6.9,1210,2007,54997,381849,5176
FALSE,39000000,"[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}, {'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}]",4141,tt0465602,en,Shoot 'Em Up,"A man named Mr. Smith delivers a woman's baby during a shootout, and is then called upon to protect the newborn from the army of gunmen.",7.259086,/44SYjI4rV7tjYhRPzMRUj5UjDYJ.jpg,"[{'name': 'New Line Cinema', 'id': 12}, {'name': 'Angry Films', 'id': 12087}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",7/26/2007,26820641,86,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'it', 'name': 'Italiano'}]",Released,Just another family man making a living.,Shoot 'Em Up,FALSE,6.3,589,2007,54999,465602,4141
FALSE,0,"[{'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}, {'id': 53, 'name': 'Thriller'}]",9911,tt0758771,en,Outlaw,A group of people who feel betrayed by their government and let down by their police force form a modern-day outlaw posse in order to right what they see as the wrongs of society.,2.719018,/ms7njFV3gk0cLyP5KpTUp8AkWq4.jpg,"[{'name': 'Ingenious Film Partners', 'id': 289}, {'name': 'Vertigo Films', 'id': 10393}]","[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}]",3/9/2007,0,103,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,There will be no excuses. The guilty will be punished. No one is above OUTLAW.,Outlaw,FALSE,5.2,47,2007,55487,758771,9911
FALSE,0,"[{'id': 35, 'name': 'Comedy'}, {'id': 99, 'name': 'Documentary'}, {'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}]",13241,tt1093842,en,My Winnipeg,"A personal portrait of filmmaker Guy Maddin's hometown of Winnipeg, Manitoba.",2.353003,/9SggdH03lGjxNvgFwA52Rt73EVj.jpg,"[{'name': 'Buffalo Gal Pictures', 'id': 11517}, {'name': 'Documentary Channel', 'id': 92794}, {'name': 'Everyday Pictures', 'id': 94375}]","[{'iso_3166_1': 'CA', 'name': 'Canada'}]",9/7/2007,0,80,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,The truth is relative.,My Winnipeg,FALSE,7.3,17,2007,55063,1093842,13241
FALSE,25000000,"[{'id': 35, 'name': 'Comedy'}]",10030,tt0452625,en,Good Luck Chuck,"Cursed since childhood, dentist Charlie Kagan cannot find the right woman. Even worse, he learns that each of his ex-girlfriends finds true love with the man she meets after her relationship with him ends. Hearing of Charlie's reputation as a good-luck charm, women from all over line up for a quick tryst. But when Charlie meets the woman of his dreams, he must find a way to break the curse or risk losing her to the next man she meets.",7.456047,/kmVYfdfjL9RqzAJHJziX7boVZrL.jpg,"[{'name': 'Lionsgate', 'id': 1632}, {'name': 'Karz Entertainment', 'id': 4194}, {'name': 'Province of British Columbia Production Services Tax Credit', 'id': 12200}, {'name': 'Milestone Entertainment', 'id': 95343}, {'name': 'Alberta Film Development Program of the Alberta Government', 'id': 95344}, {'name': 'Chuck Productions', 'id': 95345}]","[{'iso_3166_1': 'CA', 'name': 'Canada'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",9/21/2007,59192128,101,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,He has to break his curse before she breaks his heart.,Good Luck Chuck,FALSE,5.6,454,2007,55245,452625,10030
FALSE,60000000,"[{'id': 35, 'name': 'Comedy'}]",9038,tt0408839,en,The Heartbreak Kid,"Eddie, the 40-year-old confirmed bachelor finally says ""I do"" to the beautiful and sexy Lila. But during their honeymoon in Mexico, the woman of his dreams turns out to be a total nightmare, and the guy who could never pull the trigger realizes he’s jumped the gun.",9.149612,/2mXchbgTsqYx9qXIatsINjGowDy.jpg,"[{'name': 'Conundrum Entertainment', 'id': 1156}, {'name': 'Davis Entertainment', 'id': 1302}, {'name': 'DreamWorks Pictures', 'id': 7293}, {'name': 'Radar Pictures', 'id': 14718}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",10/5/2007,127766650,116,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'es', 'name': 'Español'}]",Released,He waited all his life to get married. Too bad he didn't wait another week.,The Heartbreak Kid,FALSE,5.7,414,2007,55261,408839,9038
FALSE,0,"[{'id': 99, 'name': 'Documentary'}]",280674,tt2042464,en,Bigfoot'S Reflection,"How the quest for an ephemeral monster changes the monster hunter, for good or ill.",0.075144,/pMPP57ZZOvKD4U067JApA5iGBWT.jpg,"[{'name': 'Bunbury Films', 'id': 26855}]","[{'iso_3166_1': 'CA', 'name': 'Canada'}]",5/23/2007,0,48,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Does the creature we seek live within us too??,Bigfoot'S Reflection,FALSE,5.5,2,2007,147112,2042464,280674
FALSE,0,"[{'id': 35, 'name': 'Comedy'}]",63011,tt0788006,en,Assume The Position With Mr. Wuhl,"Emmy-winning actor-comedian Robert Wuhl assumes the role of college professor in this hilarious history lesson conducted in front of an audience of actual New York City college students. Four segments explore the lesser-known aspects of America's storied past that everybody thought they already knew -- including the truth about Paul Revere, the hypocrisy of several founding fathers and the origin of many ""modern"" ideas.",0.007067,/e7zxa3W387fPKaoHVsdxEqBhykS.jpg,[],[],10/9/2007,0,30,[],Released,The stories that made up America and the history that America made up.,Assume The Position With Mr. Wuhl,FALSE,0,0,2007,149320,788006,63011
FALSE,4000000,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",4629,tt0465436,en,December Boys,"For many years, four teenage orphans at an Australian outback convent have watched their younger comrades find new parents, and realize that they may never be adopted. The Reverend Mother sends the four boys away on a seaside vacation, where they meet Teresa and Fearless, a couple who would make perfect parents. The youths compete with one another to be the one Teresa and Fearless decide to adopt.",4.661689,/73d2K5qoKMnorDv89DFtVIfoazn.jpg,"[{'name': 'Village Roadshow Pictures', 'id': 79}, {'name': 'Australian Film Finance Corporation', 'id': 1380}]","[{'iso_3166_1': 'AU', 'name': 'Australia'}, {'iso_3166_1': 'GB', 'name': 'United Kingdom'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",9/20/2007,46474,105,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,After that summer nothing would be the same.,December Boys,FALSE,6.2,79,2007,55110,465436,4629
FALSE,0,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 53, 'name': 'Thriller'}, {'id': 18, 'name': 'Drama'}]",5353,tt0455782,en,The Hunting Party,"An emerging journalist (Jesse Eisenberg), an experienced cameraman (Terrence Howard), and a discredited reporter (Richard Gere) find their bold plan to capture Bosnia's top war criminal quickly spiraling out of control when a UN representative mistakes them for a CIA hit squad in a light-hearted thriller inspired by Scott Anderson's popular Esquire article. The Weinstein Company provides stateside",5.178628,/4LPVkyLiQ5FQDqcdj93w99c0Wto.jpg,"[{'name': 'Intermedia Films', 'id': 763}]","[{'iso_3166_1': 'BA', 'name': 'Bosnia and Herzegovina'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",9/3/2007,0,101,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'hu', 'name': 'Magyar'}, {'iso_639_1': 'sh', 'name': ''}]",Released,How can they find the world's most wanted war criminal when the C.I.A. can't? [by actually looking],The Hunting Party,FALSE,6.6,96,2007,55116,455782,5353
FALSE,0,"[{'id': 27, 'name': 'Horror'}]",55529,tt0490527,en,The Thirst,"Maxx and his girlfriend Lisa are a pair of recovering drug addicts whom are recruited by a clan of sex &amp; violence crazed vampires led by the egotistical and charismatic Darius. But to become members, Maxx and Lisa have to give up their humanity and become vampires themselves. As Maxx and Lisa adopt to their new lifestyle of immortality with all the advantages and disadvantages, their addiction to drugs now turns to addiction to human blood and each new 'fix' leads them deeper into debauchery. Will these two rookie vampires find salvation, or be damned to all eternity of their latest thirst for blood?",0.250956,/tc9oFZbqcu6vZbo49fKzogTriQm.jpg,[],"[{'iso_3166_1': 'US', 'name': 'United States of America'}]",5/15/2007,0,88,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,A woman dying of a terminal illness discovers that the only way to save herself may be death itself.,The Thirst,FALSE,2.9,7,2007,122737,490527,55529
FALSE,0,"[{'id': 10402, 'name': 'Music'}]",189080,tt0495750,en,Sierra Leone'S Refugee All Stars,"Sierra Leone's Refugee All Stars is a documentary film about the musical band of the same name composed entirely of refugees from Freetown displaced to Guinea during the civil war of Sierra Leone.  The film follows the band for three years as they are relocated between various refugee camps in Guinea, and concludes with their return to Freetown and the recording of their first studio album, Living Like A Refugee.",0.153174,/291bV9Op0b5CiIEWBeSVhl0aKYn.jpg,[],[],8/14/2007,0,78,[],Released,The story of a group of courageous musicians who form a band in a West African refugee camp to keep their hope alive.,Sierra Leone'S Refugee All Stars,FALSE,7.3,3,2007,137284,495750,189080
FALSE,0,"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",24059,tt0468965,en,When A Man Falls In The Forest,"The intertwining lives of three men reveal that each deal with his problems in different, self-destructive ways",0.643454,/yTKjZQoufNONsqozWbhJGLWLPsl.jpg,[],[],2/12/2007,0,86,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'fr', 'name': 'Français'}]",Released,In the end... she got what she wanted.,When A Man Falls,FALSE,3.8,2,2007,123111,468965,24059
FALSE,51500000,"[{'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}, {'id': 9648, 'name': 'Mystery'}]",2252,tt0765443,en,Eastern Promises,A Russian teenager living in London who dies during childbirth leaves clues to a midwife in her journal that could tie her child to a rape involving a violent Russian mob family.,9.897909,/uQduBOXqpC4XG8qK2pMcqz1OnQY.jpg,"[{'name': 'BBC Films', 'id': 288}, {'name': 'Serendipity Point Films', 'id': 805}, {'name': 'Téléfilm Canada', 'id': 806}, {'name': 'Astral Media', 'id': 2743}, {'name': 'Scion Films', 'id': 7419}, {'name': 'Focus Features', 'id': 10146}, {'name': 'Corus Entertainment', 'id': 11550}, {'name': 'Shine Pictures', 'id': 16880}, {'name': 'Kudos Film and Television', 'id': 20244}]","[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}, {'iso_3166_1': 'US', 'name': 'United States of America'}, {'iso_3166_1': 'CA', 'name': 'Canada'}]",9/14/2007,55112356,100,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'ru', 'name': 'Pусский'}, {'iso_639_1': 'tr', 'name': 'Türkçe'}, {'iso_639_1': 'uk', 'name': 'Український'}, {'iso_639_1': 'ur', 'name': 'اردو'}]",Released,Every sin leaves a mark.,Eastern Promises,FALSE,7.2,867,2007,55118,765443,2252
FALSE,15000000,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}, {'id': 14, 'name': 'Fantasy'}, {'id': 10402, 'name': 'Music'}]",13501,tt0484111,en,The Good Night,"Gary, a musician, is trapped in an unhappy relationship with his live-in lover, Dora. He becomes enthralled with a beautiful seductress who enters his dreams, and tries to control his dream-state so he can spend more and more time with her. When Gary sees his mystery woman's face on a bus billboard, he discovers she is real, and fate brings him an opportunity to meet her.",8.031164,/cfFGRoNCwTeOdKCfGgm9A2VYm7u.jpg,"[{'name': 'Destination Films', 'id': 769}, {'name': 'Tempesta Films', 'id': 4384}, {'name': 'Good Night Productions', 'id': 4385}]","[{'iso_3166_1': 'DE', 'name': 'Germany'}, {'iso_3166_1': 'GB', 'name': 'United Kingdom'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",1/25/2007,20380,93,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'it', 'name': 'Italiano'}]",Released,Dreaming is believing.,The Good Night,FALSE,5.7,41,2007,54978,484111,13501
FALSE,0,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",41044,tt0464061,en,I'M Reed Fish,"When an old high school crush returns to his small hometown, Reed Fish's once simple, calculated life begins to unravel. A drunken incident prompts Reed's fiancee (Alexis Bledel) and the entire town to turn against him. This one-of-a-kind hilariously clever comedy features an up and coming ensemble cast and an unforgettably captivating original soundtrack.",3.305844,/mAMNhQoEGhzFFo0e1TIRwlXa4NF.jpg,[],[],6/1/2007,0,93,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Reed Fish's life turns into chaos when a high school crush returns on the eve of his marriage to the small town's sweetheart.,I'M Reed Fish,FALSE,5.8,33,2007,55419,464061,41044
FALSE,8000000,"[{'id': 18, 'name': 'Drama'}, {'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}]",13072,tt0283503,en,Brooklyn Rules,"Brooklyn, 1985. With the mob world as a backdrop, three life-long friends struggle with questions of love, loss and loyalty.",2.942202,/gIYPpdj2A6NKwtvRvuhADaqaYQT.jpg,"[{'name': 'City Light Films', 'id': 136}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",4/30/2007,458232,99,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Not made to be broken,Brooklyn Rules,FALSE,5.8,19,2007,55154,283503,13072
FALSE,0,"[{'id': 10770, 'name': 'TV Movie'}, {'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 14, 'name': 'Fantasy'}]",23816,tt0977663,en,Sands Of Oblivion,The film tells the story of a prop from the 1923 movie The Ten Commandments that was actually an authentic artifact from antiquity with cursed powers. In the modern day these resurface leading to murder and mayhem.,4.084078,/tQtniMk8bUULvYwhn9dCMtkGqSI.jpg,"[{'name': 'Starz Productions', 'id': 7228}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",7/28/2007,0,94,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'es', 'name': 'Español'}]",Released,Some Secrets Should Never Be Unearthed,Sands Of Oblivion,FALSE,3.6,10,2007,122801,977663,23816
FALSE,0,"[{'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]",18858,tt0448564,en,Irresistible,A wife and mother is consumed by the thought that her husband's co-worker is trying to win him away from her and their family.,4.094629,/sZb2QWelRxgDKIio5UMDAQfpsSU.jpg,"[{'name': 'Film Victoria', 'id': 11840}, {'name': 'Baker Street', 'id': 19191}, {'name': 'Film Finance', 'id': 25980}]","[{'iso_3166_1': 'AU', 'name': 'Australia'}]",4/18/2006,0,103,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'ru', 'name': 'Pусский'}]",Released,A secret is not safe if the truth has a witness.,Irresistible,FALSE,5.5,33,2006,45137,448564,18858
FALSE,0,"[{'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}, {'id': 53, 'name': 'Thriller'}]",15255,tt0443676,en,Undisputed Ii: Last Man Standing,"Sequel to the 2002 film. This time, Heavyweight Champ George ""Iceman"" Chambers (White) is sent to a Russian jail on trumped-up drug charges. In order to win his freedom he must fight against the jailhouse fighting champ Uri Boyka (Adkins) in a battle to the death. This time he is not fighting for a title, he is fighting for his life!",18.957084,/9jEXIplaGVkoxRSVKOl01kyi2E9.jpg,"[{'name': 'Millennium Films', 'id': 10254}, {'name': 'Nu Image Bulgaria', 'id': 94362}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",4/11/2006,0,93,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Wrongfully Accused. Unjustly Imprisoned. Now He's Fighting Back.,Undisputed Ii: Last Man Standing,FALSE,6.8,148,2006,73876,443676,15255
FALSE,3000000,"[{'id': 99, 'name': 'Documentary'}]",49835,tt0847474,en,Cinematographer Style,110 of the world's top cinematographers discuss the art of how and why films look the way they do.,0.188393,/lvgLPnUZ51OxuydwoDTXoaq9L5a.jpg,"[{'name': 'T-Stop Productions', 'id': 43494}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",6/25/2006,0,86,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Cinematographer Style,Cinematographer Style,FALSE,6.3,4,2006,70821,847474,49835
FALSE,80000000,"[{'id': 10751, 'name': 'Family'}, {'id': 16, 'name': 'Animation'}]",9904,tt0405469,en,The Wild,"An adolescent lion is accidentally shipped from the New York Zoo to Africa. Now running free, his zoo pals must put aside their differences to help bring him back.",7.904333,/uxTtgh4tpSWVulXLCDqKU10cWXo.jpg,"[{'name': 'Walt Disney Pictures', 'id': 2}, {'name': 'Contrafilm', 'id': 1836}, {'name': 'C.O.R.E. Feature Animation', 'id': 58323}, {'name': 'Hoytyboy Pictures', 'id': 58324}, {'name': 'Nigel Productions', 'id': 58325}]","[{'iso_3166_1': 'CA', 'name': 'Canada'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",3/6/2006,37384046,94,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Start spreading the newspaper.,The Wild,FALSE,5.1,246,2006,45074,405469,9904
